sample_id	gene_id	seq_loc	description
SAMPLE_007739	FRAG_007739	hg38:4:177928734-177993574:+	64841
SAMPLE_007740	FRAG_007740	hg19:22:111792585-111858217:-	65633
SAMPLE_007741	FRAG_007741	hg38:19:92490107-92499987:+	9881
SAMPLE_007742	FRAG_007742	hg19:17:12071385-12090163:+	18779
SAMPLE_007743	FRAG_007743	hg38:4:180126695-180163211:+	36517
SAMPLE_007744	FRAG_007744	hg19:13:44934151-44980931:-	46781
SAMPLE_007745	FRAG_007745	hg38:13:50389201-50428082:-	38882
SAMPLE_007746	FRAG_007746	hg19:15:99999062-100028439:+	29378
SAMPLE_007747	FRAG_007747	hg38:5:50144813-50209255:-	64443
SAMPLE_007748	FRAG_007748	hg19:11:60218836-60264610:+	45775
SAMPLE_007749	FRAG_007749	hg38:16:181560753-181609149:-	48397
SAMPLE_007750	FRAG_007750	hg19:11:104590009-104688991:-	98983
SAMPLE_007751	FRAG_007751	hg38:14:142984866-143019467:-	34602
SAMPLE_007752	FRAG_007752	hg19:17:159022739-159061708:-	38970
SAMPLE_007753	FRAG_007753	hg38:6:75808146-75830230:-	22085
SAMPLE_007754	FRAG_007754	hg19:X:33296472-33345154:+	48683
SAMPLE_007755	FRAG_007755	hg38:10:168899476-168953294:+	53819
SAMPLE_007756	FRAG_007756	hg19:11:111937857-111939117:+	1261
SAMPLE_007757	FRAG_007757	hg38:19:88775989-88831381:-	55393
SAMPLE_007758	FRAG_007758	hg19:18:30489545-30533796:+	44252
SAMPLE_007759	FRAG_007759	hg38:22:114199613-114207220:+	7608
SAMPLE_007760	FRAG_007760	hg19:15:191847390-191902662:-	55273
SAMPLE_007761	FRAG_007761	hg38:6:63120002-63198787:-	78786
SAMPLE_007762	FRAG_007762	hg19:X:165789561-165792915:-	3355
SAMPLE_007763	FRAG_007763	hg38:19:70095455-70124201:-	28747
SAMPLE_007764	FRAG_007764	hg19:5:36162470-36172530:+	10061
SAMPLE_007765	FRAG_007765	hg38:10:177293152-177350940:-	57789
SAMPLE_007766	FRAG_007766	hg19:1:40552424-40577308:+	24885
SAMPLE_007767	FRAG_007767	hg38:10:124874663-124939836:+	65174
SAMPLE_007768	FRAG_007768	hg19:10:133270664-133316368:-	45705
SAMPLE_007769	FRAG_007769	hg38:5:32196869-32246333:-	49465
SAMPLE_007770	FRAG_007770	hg19:X:14942419-15028827:-	86409
SAMPLE_007771	FRAG_007771	hg38:1:62788000-62815186:+	27187
SAMPLE_007772	FRAG_007772	hg19:3:122543158-122582009:+	38852
SAMPLE_007773	FRAG_007773	hg38:8:120375227-120401031:+	25805
SAMPLE_007774	FRAG_007774	hg19:X:153306526-153314378:-	7853
SAMPLE_007775	FRAG_007775	hg38:11:193674308-193683199:-	8892
SAMPLE_007776	FRAG_007776	hg19:16:196915968-196968922:-	52955
SAMPLE_007777	FRAG_007777	hg38:1:53916778-53969106:-	52329
SAMPLE_007778	FRAG_007778	hg19:21:181093978-181123274:+	29297
SAMPLE_007779	FRAG_007779	hg38:17:54810906-54867286:+	56381
SAMPLE_007780	FRAG_007780	hg19:4:38129532-38138860:+	9329
SAMPLE_007781	FRAG_007781	hg38:1:194284645-194291567:-	6923
SAMPLE_007782	FRAG_007782	hg19:17:34957135-34992816:-	35682
SAMPLE_007783	FRAG_007783	hg38:9:55637419-55709108:+	71690
SAMPLE_007784	FRAG_007784	hg19:7:122160720-122216644:-	55925
SAMPLE_007785	FRAG_007785	hg38:1:45663796-45731077:-	67282
SAMPLE_007786	FRAG_007786	hg19:16:199659997-199755363:+	95367
SAMPLE_007787	FRAG_007787	hg38:X:103325070-103352680:+	27611
SAMPLE_007788	FRAG_007788	hg19:11:182778693-182863093:-	84401
SAMPLE_007789	FRAG_007789	hg38:20:117733432-117771422:+	37991
SAMPLE_007790	FRAG_007790	hg19:1:100447726-100521925:-	74200
SAMPLE_007791	FRAG_007791	hg38:9:192982966-193057947:+	74982
SAMPLE_007792	FRAG_007792	hg19:4:40076508-40101621:-	25114
SAMPLE_007793	FRAG_007793	hg38:20:26120648-26169590:+	48943
SAMPLE_007794	FRAG_007794	hg19:12:176310866-176317907:+	7042
SAMPLE_007795	FRAG_007795	hg38:3:90067500-90082191:-	14692
SAMPLE_007796	FRAG_007796	hg19:13:128558768-128573648:-	14881
SAMPLE_007797	FRAG_007797	hg38:17:186468261-186562528:+	94268
SAMPLE_007798	FRAG_007798	hg19:18:59179930-59186823:+	6894
SAMPLE_007799	FRAG_007799	hg38:10:172277222-172311181:+	33960
SAMPLE_007800	FRAG_007800	hg19:2:17491556-17528997:-	37442
SAMPLE_007801	FRAG_007801	hg38:8:94568803-94577674:-	8872
SAMPLE_007802	FRAG_007802	hg19:13:92249389-92316599:+	67211
SAMPLE_007803	FRAG_007803	hg38:22:89630068-89658560:+	28493
SAMPLE_007804	FRAG_007804	hg19:17:176699103-176782741:+	83639
SAMPLE_007805	FRAG_007805	hg38:9:174335815-174403822:+	68008
SAMPLE_007806	FRAG_007806	hg19:16:123965310-124006479:-	41170
SAMPLE_007807	FRAG_007807	hg38:12:14405312-14472092:+	66781
SAMPLE_007808	FRAG_007808	hg19:2:172573665-172656013:+	82349
SAMPLE_007809	FRAG_007809	hg38:4:139598492-139651854:-	53363
SAMPLE_007810	FRAG_007810	hg19:13:121092301-121129740:+	37440
SAMPLE_007811	FRAG_007811	hg38:16:148348211-148407797:-	59587
SAMPLE_007812	FRAG_007812	hg19:2:164262020-164274474:+	12455
SAMPLE_007813	FRAG_007813	hg38:5:177377653-177438784:+	61132
SAMPLE_007814	FRAG_007814	hg19:13:142496429-142576398:+	79970
SAMPLE_007815	FRAG_007815	hg38:16:28603407-28695882:-	92476
SAMPLE_007816	FRAG_007816	hg19:3:99197351-99211835:-	14485
SAMPLE_007817	FRAG_007817	hg38:14:114385831-114454141:+	68311
SAMPLE_007818	FRAG_007818	hg19:3:154353485-154428531:-	75047
SAMPLE_007819	FRAG_007819	hg38:13:96629553-96687532:+	57980
SAMPLE_007820	FRAG_007820	hg19:22:43904404-43931013:-	26610
SAMPLE_007821	FRAG_007821	hg38:3:12189576-12252529:-	62954
SAMPLE_007822	FRAG_007822	hg19:1:144964548-145008672:+	44125
SAMPLE_007823	FRAG_007823	hg38:12:69607650-69632999:-	25350
SAMPLE_007824	FRAG_007824	hg19:21:18978155-19049317:-	71163
SAMPLE_007825	FRAG_007825	hg38:14:119039563-119082942:+	43380
SAMPLE_007826	FRAG_007826	hg19:18:67280400-67329345:-	48946
SAMPLE_007827	FRAG_007827	hg38:8:156290564-156323498:+	32935
SAMPLE_007828	FRAG_007828	hg19:10:105125125-105146493:-	21369
SAMPLE_007829	FRAG_007829	hg38:22:26303893-26323007:-	19115
SAMPLE_007830	FRAG_007830	hg19:X:90966434-91030106:+	63673
SAMPLE_007831	FRAG_007831	hg38:3:89651045-89740845:-	89801
SAMPLE_007832	FRAG_007832	hg19:14:148116859-148173424:-	56566
SAMPLE_007833	FRAG_007833	hg38:20:2154397-2182161:+	27765
SAMPLE_007834	FRAG_007834	hg19:1:139361953-139382325:-	20373
SAMPLE_007835	FRAG_007835	hg38:7:125024135-125045289:+	21155
SAMPLE_007836	FRAG_007836	hg19:16:104145962-104245282:-	99321
SAMPLE_007837	FRAG_007837	hg38:19:174771422-174845344:+	73923
SAMPLE_007838	FRAG_007838	hg19:9:19691796-19733799:-	42004
SAMPLE_007839	FRAG_007839	hg38:Y:17436305-17529880:+	93576
SAMPLE_007840	FRAG_007840	hg19:11:140011708-140028693:-	16986
SAMPLE_007841	FRAG_007841	hg38:10:29587125-29643522:+	56398
SAMPLE_007842	FRAG_007842	hg19:1:126390424-126462274:+	71851
SAMPLE_007843	FRAG_007843	hg38:1:152478907-152549551:-	70645
SAMPLE_007844	FRAG_007844	hg19:5:3140170-3235310:-	95141
SAMPLE_007845	FRAG_007845	hg38:8:192937954-193011272:+	73319
SAMPLE_007846	FRAG_007846	hg19:16:126934536-126997309:-	62774
SAMPLE_007847	FRAG_007847	hg38:Y:32126065-32225610:+	99546
SAMPLE_007848	FRAG_007848	hg19:17:38636946-38675782:-	38837
SAMPLE_007849	FRAG_007849	hg38:5:197625687-197717057:-	91371
SAMPLE_007850	FRAG_007850	hg19:21:105672627-105739180:+	66554
SAMPLE_007851	FRAG_007851	hg38:1:17503015-17582490:+	79476
SAMPLE_007852	FRAG_007852	hg19:15:40306160-40317530:+	11371
SAMPLE_007853	FRAG_007853	hg38:2:193287828-193306881:-	19054
SAMPLE_007854	FRAG_007854	hg19:5:80243026-80268882:-	25857
SAMPLE_007855	FRAG_007855	hg38:16:182948369-182977259:+	28891
SAMPLE_007856	FRAG_007856	hg19:12:177804165-177901507:-	97343
SAMPLE_007857	FRAG_007857	hg38:X:121000112-121087408:-	87297
SAMPLE_007858	FRAG_007858	hg19:4:167173240-167273011:-	99772
SAMPLE_007859	FRAG_007859	hg38:4:156591581-156680927:-	89347
SAMPLE_007860	FRAG_007860	hg19:4:98915746-98965554:-	49809
SAMPLE_007861	FRAG_007861	hg38:12:109081744-109134509:-	52766
SAMPLE_007862	FRAG_007862	hg19:14:11923155-11962450:-	39296
SAMPLE_007863	FRAG_007863	hg38:17:53283541-53314780:-	31240
SAMPLE_007864	FRAG_007864	hg19:9:5688332-5690938:-	2607
SAMPLE_007865	FRAG_007865	hg38:5:76577715-76599379:+	21665
SAMPLE_007866	FRAG_007866	hg19:22:184113453-184163741:-	50289
SAMPLE_007867	FRAG_007867	hg38:7:168542110-168602757:+	60648
SAMPLE_007868	FRAG_007868	hg19:X:35140729-35165122:+	24394
SAMPLE_007869	FRAG_007869	hg38:19:70356400-70366852:+	10453
SAMPLE_007870	FRAG_007870	hg19:20:4566217-4658914:-	92698
SAMPLE_007871	FRAG_007871	hg38:1:187100785-187148711:-	47927
SAMPLE_007872	FRAG_007872	hg19:16:66296028-66384576:-	88549
SAMPLE_007873	FRAG_007873	hg38:2:90811774-90827217:-	15444
SAMPLE_007874	FRAG_007874	hg19:21:31679327-31756731:+	77405
SAMPLE_007875	FRAG_007875	hg38:11:189468269-189473636:+	5368
SAMPLE_007876	FRAG_007876	hg19:2:107559595-107569169:+	9575
SAMPLE_007877	FRAG_007877	hg38:14:9249023-9250690:+	1668
SAMPLE_007878	FRAG_007878	hg19:5:94589769-94642870:+	53102
SAMPLE_007879	FRAG_007879	hg38:22:126822773-126857567:-	34795
SAMPLE_007880	FRAG_007880	hg19:20:150332149-150392379:+	60231
SAMPLE_007881	FRAG_007881	hg38:8:78583854-78626118:+	42265
SAMPLE_007882	FRAG_007882	hg19:12:24960233-25025218:+	64986
SAMPLE_007883	FRAG_007883	hg38:4:154130354-154168036:-	37683
SAMPLE_007884	FRAG_007884	hg19:16:25505387-25580614:-	75228
SAMPLE_007885	FRAG_007885	hg38:13:191825544-191857823:-	32280
SAMPLE_007886	FRAG_007886	hg19:21:77136663-77187931:+	51269
SAMPLE_007887	FRAG_007887	hg38:5:56745571-56749077:+	3507
SAMPLE_007888	FRAG_007888	hg19:16:38234431-38325720:-	91290
SAMPLE_007889	FRAG_007889	hg38:14:40259408-40307730:+	48323
SAMPLE_007890	FRAG_007890	hg19:10:145613172-145665162:-	51991
SAMPLE_007891	FRAG_007891	hg38:9:45680062-45758187:-	78126
SAMPLE_007892	FRAG_007892	hg19:22:78872656-78890002:+	17347
SAMPLE_007893	FRAG_007893	hg38:2:186007352-186012357:+	5006
SAMPLE_007894	FRAG_007894	hg19:1:105991272-106063349:+	72078
SAMPLE_007895	FRAG_007895	hg38:3:179922886-179963256:-	40371
SAMPLE_007896	FRAG_007896	hg19:1:24089869-24132262:+	42394
SAMPLE_007897	FRAG_007897	hg38:18:76109142-76153932:+	44791
SAMPLE_007898	FRAG_007898	hg19:5:31747026-31812472:-	65447
SAMPLE_007899	FRAG_007899	hg38:21:196859404-196886499:+	27096
SAMPLE_007900	FRAG_007900	hg19:21:195747501-195839235:+	91735
SAMPLE_007901	FRAG_007901	hg38:8:113959943-114002420:+	42478
SAMPLE_007902	FRAG_007902	hg19:13:192332299-192411214:+	78916
SAMPLE_007903	FRAG_007903	hg38:1:16626273-16638491:+	12219
SAMPLE_007904	FRAG_007904	hg19:Y:159197847-159203289:+	5443
SAMPLE_007905	FRAG_007905	hg38:17:159012997-159091508:+	78512
SAMPLE_007906	FRAG_007906	hg19:3:120015496-120088483:+	72988
SAMPLE_007907	FRAG_007907	hg38:Y:84140521-84141485:+	965
SAMPLE_007908	FRAG_007908	hg19:6:173791148-173860686:+	69539
SAMPLE_007909	FRAG_007909	hg38:11:75807337-75899457:+	92121
SAMPLE_007910	FRAG_007910	hg19:11:162097961-162169731:+	71771
SAMPLE_007911	FRAG_007911	hg38:20:14575413-14665426:+	90014
SAMPLE_007912	FRAG_007912	hg19:2:190589820-190624726:+	34907
SAMPLE_007913	FRAG_007913	hg38:21:112980282-113038909:-	58628
SAMPLE_007914	FRAG_007914	hg19:3:113067553-113099829:-	32277
SAMPLE_007915	FRAG_007915	hg38:6:173522718-173593181:+	70464
SAMPLE_007916	FRAG_007916	hg19:17:38669689-38680981:+	11293
SAMPLE_007917	FRAG_007917	hg38:22:116182796-116266550:+	83755
SAMPLE_007918	FRAG_007918	hg19:12:82362741-82438223:-	75483
SAMPLE_007919	FRAG_007919	hg38:X:123943043-123977153:+	34111
SAMPLE_007920	FRAG_007920	hg19:12:60133105-60227688:+	94584
SAMPLE_007921	FRAG_007921	hg38:3:94644118-94649379:+	5262
SAMPLE_007922	FRAG_007922	hg19:22:66634319-66732031:+	97713
SAMPLE_007923	FRAG_007923	hg38:20:134464678-134521885:+	57208
SAMPLE_007924	FRAG_007924	hg19:20:167090109-167149310:-	59202
SAMPLE_007925	FRAG_007925	hg38:5:150706332-150719238:+	12907
SAMPLE_007926	FRAG_007926	hg19:Y:38562393-38603317:-	40925
SAMPLE_007927	FRAG_007927	hg38:20:128337947-128368957:-	31011
SAMPLE_007928	FRAG_007928	hg19:Y:174849222-174896379:+	47158
SAMPLE_007929	FRAG_007929	hg38:Y:109860252-109874362:-	14111
SAMPLE_007930	FRAG_007930	hg19:14:186241701-186304975:+	63275
SAMPLE_007931	FRAG_007931	hg38:17:129504411-129569822:-	65412
SAMPLE_007932	FRAG_007932	hg19:5:143477587-143564357:+	86771
SAMPLE_007933	FRAG_007933	hg38:14:117082818-117114274:-	31457
SAMPLE_007934	FRAG_007934	hg19:1:196611525-196623529:-	12005
SAMPLE_007935	FRAG_007935	hg38:21:124450845-124472507:-	21663
SAMPLE_007936	FRAG_007936	hg19:6:43658502-43736611:+	78110
SAMPLE_007937	FRAG_007937	hg38:14:117764415-117821570:-	57156
SAMPLE_007938	FRAG_007938	hg19:17:139211702-139302788:+	91087
SAMPLE_007939	FRAG_007939	hg38:19:185626302-185718451:+	92150
SAMPLE_007940	FRAG_007940	hg19:15:107590901-107675755:+	84855
SAMPLE_007941	FRAG_007941	hg38:13:46367761-46410840:+	43080
SAMPLE_007942	FRAG_007942	hg19:18:162658916-162743409:+	84494
SAMPLE_007943	FRAG_007943	hg38:15:156901988-156940685:+	38698
SAMPLE_007944	FRAG_007944	hg19:11:144736623-144811256:+	74634
SAMPLE_007945	FRAG_007945	hg38:5:92643435-92686330:-	42896
SAMPLE_007946	FRAG_007946	hg19:16:41881089-41942517:-	61429
SAMPLE_007947	FRAG_007947	hg38:11:134145482-134225051:-	79570
SAMPLE_007948	FRAG_007948	hg19:10:148383042-148386809:+	3768
SAMPLE_007949	FRAG_007949	hg38:18:143861642-143910553:+	48912
SAMPLE_007950	FRAG_007950	hg19:11:20445421-20449763:-	4343
SAMPLE_007951	FRAG_007951	hg38:4:30356220-30414497:-	58278
SAMPLE_007952	FRAG_007952	hg19:11:149024988-149088774:+	63787
SAMPLE_007953	FRAG_007953	hg38:19:38332692-38342362:-	9671
SAMPLE_007954	FRAG_007954	hg19:13:25914180-25960674:-	46495
SAMPLE_007955	FRAG_007955	hg38:3:31642108-31727579:-	85472
SAMPLE_007956	FRAG_007956	hg19:17:11570399-11627066:+	56668
SAMPLE_007957	FRAG_007957	hg38:21:12700266-12748089:+	47824
SAMPLE_007958	FRAG_007958	hg19:X:50294325-50373921:-	79597
SAMPLE_007959	FRAG_007959	hg38:9:189980172-190058575:+	78404
SAMPLE_007960	FRAG_007960	hg19:17:151640108-151699223:-	59116
SAMPLE_007961	FRAG_007961	hg38:12:125300523-125384836:+	84314
SAMPLE_007962	FRAG_007962	hg19:21:173486006-173517033:+	31028
SAMPLE_007963	FRAG_007963	hg38:5:53660848-53738633:+	77786
SAMPLE_007964	FRAG_007964	hg19:4:197249510-197263335:+	13826
SAMPLE_007965	FRAG_007965	hg38:11:4541404-4624952:+	83549
SAMPLE_007966	FRAG_007966	hg19:21:106072355-106139330:+	66976
SAMPLE_007967	FRAG_007967	hg38:16:46879743-46916317:+	36575
SAMPLE_007968	FRAG_007968	hg19:13:173638351-173725562:-	87212
SAMPLE_007969	FRAG_007969	hg38:5:44500219-44524462:+	24244
SAMPLE_007970	FRAG_007970	hg19:7:163330464-163384450:+	53987
SAMPLE_007971	FRAG_007971	hg38:4:151536851-151620448:+	83598
SAMPLE_007972	FRAG_007972	hg19:13:12233414-12255952:+	22539
SAMPLE_007973	FRAG_007973	hg38:16:53496737-53580982:+	84246
SAMPLE_007974	FRAG_007974	hg19:5:47375198-47409995:-	34798
SAMPLE_007975	FRAG_007975	hg38:21:114675581-114769217:+	93637
SAMPLE_007976	FRAG_007976	hg19:9:155140396-155232874:-	92479
SAMPLE_007977	FRAG_007977	hg38:12:127050184-127082037:-	31854
SAMPLE_007978	FRAG_007978	hg19:1:88679490-88771383:-	91894
SAMPLE_007979	FRAG_007979	hg38:X:173335826-173348386:-	12561
SAMPLE_007980	FRAG_007980	hg19:10:179065399-179117150:-	51752
SAMPLE_007981	FRAG_007981	hg38:14:134154135-134243538:-	89404
SAMPLE_007982	FRAG_007982	hg19:2:103120742-103215660:-	94919
SAMPLE_007983	FRAG_007983	hg38:7:174393531-174441463:-	47933
SAMPLE_007984	FRAG_007984	hg19:9:59752416-59801762:-	49347
SAMPLE_007985	FRAG_007985	hg38:11:18604930-18700397:-	95468
SAMPLE_007986	FRAG_007986	hg19:13:116195687-116282079:-	86393
SAMPLE_007987	FRAG_007987	hg38:12:54318435-54386319:-	67885
SAMPLE_007988	FRAG_007988	hg19:17:80637696-80664186:+	26491
SAMPLE_007989	FRAG_007989	hg38:22:176802174-176848964:-	46791
SAMPLE_007990	FRAG_007990	hg19:21:112800929-112822402:-	21474
SAMPLE_007991	FRAG_007991	hg38:7:106129264-106186671:-	57408
SAMPLE_007992	FRAG_007992	hg19:17:65515126-65556675:+	41550
SAMPLE_007993	FRAG_007993	hg38:1:124674433-124761832:-	87400
SAMPLE_007994	FRAG_007994	hg19:12:127432978-127502227:+	69250
SAMPLE_007995	FRAG_007995	hg38:17:79041621-79121936:+	80316
SAMPLE_007996	FRAG_007996	hg19:6:110659424-110745178:+	85755
SAMPLE_007997	FRAG_007997	hg38:22:68598020-68683562:-	85543
SAMPLE_007998	FRAG_007998	hg19:8:116594632-116690656:-	96025
SAMPLE_007999	FRAG_007999	hg38:18:96571362-96576012:+	4651
SAMPLE_008000	FRAG_008000	hg19:Y:86665072-86705626:+	40555
SAMPLE_008001	FRAG_008001	hg38:12:9558015-9652981:+	94967
SAMPLE_008002	FRAG_008002	hg19:18:108613904-108649679:-	35776
SAMPLE_008003	FRAG_008003	hg38:6:3198634-3295184:+	96551
SAMPLE_008004	FRAG_008004	hg19:15:76259658-76285987:+	26330
SAMPLE_008005	FRAG_008005	hg38:20:53653889-53753804:+	99916
SAMPLE_008006	FRAG_008006	hg19:X:120946782-121008549:+	61768
SAMPLE_008007	FRAG_008007	hg38:Y:39085216-39149943:-	64728
SAMPLE_008008	FRAG_008008	hg19:9:93706762-93790483:+	83722
SAMPLE_008009	FRAG_008009	hg38:8:8671174-8745365:+	74192
SAMPLE_008010	FRAG_008010	hg19:14:90948022-90966570:-	18549
SAMPLE_008011	FRAG_008011	hg38:4:11321759-11368703:+	46945
SAMPLE_008012	FRAG_008012	hg19:X:171731869-171823751:+	91883
SAMPLE_008013	FRAG_008013	hg38:10:7216867-7262388:+	45522
SAMPLE_008014	FRAG_008014	hg19:18:84658414-84671261:+	12848
SAMPLE_008015	FRAG_008015	hg38:11:18375877-18406126:+	30250
SAMPLE_008016	FRAG_008016	hg19:15:72087951-72166650:+	78700
SAMPLE_008017	FRAG_008017	hg38:8:132928195-133027076:-	98882
SAMPLE_008018	FRAG_008018	hg19:7:194689796-194700606:+	10811
SAMPLE_008019	FRAG_008019	hg38:4:65156237-65175379:-	19143
SAMPLE_008020	FRAG_008020	hg19:19:74758339-74762664:+	4326
SAMPLE_008021	FRAG_008021	hg38:13:50566760-50614178:-	47419
SAMPLE_008022	FRAG_008022	hg19:9:149004750-149024777:-	20028
SAMPLE_008023	FRAG_008023	hg38:22:50171643-50221989:-	50347
SAMPLE_008024	FRAG_008024	hg19:4:14720423-14811610:-	91188
SAMPLE_008025	FRAG_008025	hg38:16:142876115-142905901:+	29787
SAMPLE_008026	FRAG_008026	hg19:18:182703175-182797378:-	94204
SAMPLE_008027	FRAG_008027	hg38:12:92864386-92903230:+	38845
SAMPLE_008028	FRAG_008028	hg19:9:116800070-116883396:+	83327
SAMPLE_008029	FRAG_008029	hg38:20:22695403-22777928:+	82526
SAMPLE_008030	FRAG_008030	hg19:11:22043318-22056107:-	12790
SAMPLE_008031	FRAG_008031	hg38:22:93347173-93387575:-	40403
SAMPLE_008032	FRAG_008032	hg19:11:184680485-184780048:+	99564
SAMPLE_008033	FRAG_008033	hg38:X:188512267-188572240:+	59974
SAMPLE_008034	FRAG_008034	hg19:14:128213255-128231542:+	18288
SAMPLE_008035	FRAG_008035	hg38:18:112597513-112612122:-	14610
SAMPLE_008036	FRAG_008036	hg19:7:119718763-119751695:-	32933
SAMPLE_008037	FRAG_008037	hg38:13:38687591-38700603:+	13013
SAMPLE_008038	FRAG_008038	hg19:22:128675339-128717448:-	42110
SAMPLE_008039	FRAG_008039	hg38:14:194787229-194881987:+	94759
SAMPLE_008040	FRAG_008040	hg19:14:28247177-28281404:+	34228
SAMPLE_008041	FRAG_008041	hg38:14:138894077-138898343:-	4267
SAMPLE_008042	FRAG_008042	hg19:17:138214541-138230575:-	16035
SAMPLE_008043	FRAG_008043	hg38:13:4789128-4810570:+	21443
SAMPLE_008044	FRAG_008044	hg19:14:63825005-63900348:+	75344
SAMPLE_008045	FRAG_008045	hg38:20:65558443-65615497:+	57055
SAMPLE_008046	FRAG_008046	hg19:8:161447331-161528893:-	81563
SAMPLE_008047	FRAG_008047	hg38:3:133626394-133684017:+	57624
SAMPLE_008048	FRAG_008048	hg19:10:9720423-9764908:-	44486
SAMPLE_008049	FRAG_008049	hg38:Y:159423359-159504538:+	81180
SAMPLE_008050	FRAG_008050	hg19:5:189951398-190040656:-	89259
SAMPLE_008051	FRAG_008051	hg38:15:182649943-182680269:+	30327
SAMPLE_008052	FRAG_008052	hg19:6:76268501-76297221:+	28721
SAMPLE_008053	FRAG_008053	hg38:17:143429878-143503260:+	73383
SAMPLE_008054	FRAG_008054	hg19:10:93383752-93450059:+	66308
SAMPLE_008055	FRAG_008055	hg38:22:175540195-175578934:+	38740
SAMPLE_008056	FRAG_008056	hg19:2:100132498-100152035:+	19538
SAMPLE_008057	FRAG_008057	hg38:13:99319259-99358788:+	39530
SAMPLE_008058	FRAG_008058	hg19:22:149438644-149458116:+	19473
SAMPLE_008059	FRAG_008059	hg38:Y:29740571-29772205:+	31635
SAMPLE_008060	FRAG_008060	hg19:9:127535281-127553148:-	17868
SAMPLE_008061	FRAG_008061	hg38:12:102628785-102687160:-	58376
SAMPLE_008062	FRAG_008062	hg19:6:164647348-164727326:+	79979
SAMPLE_008063	FRAG_008063	hg38:4:89915331-90009983:-	94653
SAMPLE_008064	FRAG_008064	hg19:19:77567876-77571557:-	3682
SAMPLE_008065	FRAG_008065	hg38:7:140945410-140957060:+	11651
SAMPLE_008066	FRAG_008066	hg19:21:67768378-67808087:-	39710
SAMPLE_008067	FRAG_008067	hg38:20:61404383-61453707:+	49325
SAMPLE_008068	FRAG_008068	hg19:2:176335043-176425414:+	90372
SAMPLE_008069	FRAG_008069	hg38:22:130871484-130948693:-	77210
SAMPLE_008070	FRAG_008070	hg19:4:173474297-173563689:+	89393
SAMPLE_008071	FRAG_008071	hg38:11:110521729-110524298:+	2570
SAMPLE_008072	FRAG_008072	hg19:22:31787477-31864593:-	77117
SAMPLE_008073	FRAG_008073	hg38:20:105643348-105660428:-	17081
SAMPLE_008074	FRAG_008074	hg19:3:58345722-58405454:+	59733
SAMPLE_008075	FRAG_008075	hg38:17:115718769-115733888:+	15120
SAMPLE_008076	FRAG_008076	hg19:22:23382477-23463504:+	81028
SAMPLE_008077	FRAG_008077	hg38:Y:132311053-132377536:+	66484
SAMPLE_008078	FRAG_008078	hg19:20:43072131-43093027:+	20897
SAMPLE_008079	FRAG_008079	hg38:19:67084945-67157526:-	72582
SAMPLE_008080	FRAG_008080	hg19:19:87506816-87517213:-	10398
SAMPLE_008081	FRAG_008081	hg38:7:124617053-124706601:-	89549
SAMPLE_008082	FRAG_008082	hg19:16:8222260-8237689:-	15430
SAMPLE_008083	FRAG_008083	hg38:5:138934155-139008693:-	74539
SAMPLE_008084	FRAG_008084	hg19:16:119667508-119668135:-	628
SAMPLE_008085	FRAG_008085	hg38:12:199772453-199850921:+	78469
SAMPLE_008086	FRAG_008086	hg19:12:16161152-16187406:-	26255
SAMPLE_008087	FRAG_008087	hg38:9:14722002-14764155:+	42154
SAMPLE_008088	FRAG_008088	hg19:6:36146830-36148099:-	1270
SAMPLE_008089	FRAG_008089	hg38:Y:66507865-66576618:-	68754
SAMPLE_008090	FRAG_008090	hg19:18:10184557-10265392:+	80836
SAMPLE_008091	FRAG_008091	hg38:Y:172248722-172289811:-	41090
SAMPLE_008092	FRAG_008092	hg19:2:160570204-160592998:-	22795
SAMPLE_008093	FRAG_008093	hg38:17:122490958-122543855:-	52898
SAMPLE_008094	FRAG_008094	hg19:2:175100260-175131920:+	31661
SAMPLE_008095	FRAG_008095	hg38:9:163292580-163294194:+	1615
SAMPLE_008096	FRAG_008096	hg19:9:184836437-184890424:-	53988
SAMPLE_008097	FRAG_008097	hg38:22:80885705-80931815:+	46111
SAMPLE_008098	FRAG_008098	hg19:18:195240267-195333956:+	93690
SAMPLE_008099	FRAG_008099	hg38:8:146412435-146468503:+	56069
SAMPLE_008100	FRAG_008100	hg19:2:66387367-66397764:+	10398
SAMPLE_008101	FRAG_008101	hg38:15:20239027-20262138:+	23112
SAMPLE_008102	FRAG_008102	hg19:11:66413526-66427149:+	13624
SAMPLE_008103	FRAG_008103	hg38:9:17134698-17184387:+	49690
SAMPLE_008104	FRAG_008104	hg19:18:43864601-43905798:+	41198
SAMPLE_008105	FRAG_008105	hg38:1:64088078-64101492:+	13415
SAMPLE_008106	FRAG_008106	hg19:12:47657470-47688908:+	31439
