sample_id	gene_id	seq_loc	description
SAMPLE_091909	FRAG_091909	hg38:8:16853363-16931803:+	78441
SAMPLE_091910	FRAG_091910	hg19:7:191035041-191132381:-	97341
SAMPLE_091911	FRAG_091911	hg38:1:117599573-117610155:+	10583
SAMPLE_091912	FRAG_091912	hg19:18:152639371-152659822:-	20452
SAMPLE_091913	FRAG_091913	hg38:12:111362581-111388955:-	26375
SAMPLE_091914	FRAG_091914	hg19:12:188023856-188102369:+	78514
SAMPLE_091915	FRAG_091915	hg38:20:105199318-105228325:-	29008
SAMPLE_091916	FRAG_091916	hg19:18:7407866-7467947:+	60082
SAMPLE_091917	FRAG_091917	hg38:20:156067706-156101062:-	33357
SAMPLE_091918	FRAG_091918	hg19:15:111944463-111988645:-	44183
SAMPLE_091919	FRAG_091919	hg38:X:8312976-8349212:+	36237
SAMPLE_091920	FRAG_091920	hg19:14:41526510-41542065:+	15556
SAMPLE_091921	FRAG_091921	hg38:11:75803708-75858171:-	54464
SAMPLE_091922	FRAG_091922	hg19:X:47316245-47324502:+	8258
SAMPLE_091923	FRAG_091923	hg38:16:139039322-139124772:+	85451
SAMPLE_091924	FRAG_091924	hg19:13:90416806-90433896:-	17091
SAMPLE_091925	FRAG_091925	hg38:7:190605693-190664236:+	58544
SAMPLE_091926	FRAG_091926	hg19:6:75581148-75582326:-	1179
SAMPLE_091927	FRAG_091927	hg38:2:12683589-12702569:+	18981
SAMPLE_091928	FRAG_091928	hg19:1:114940760-115007616:-	66857
SAMPLE_091929	FRAG_091929	hg38:20:52982253-52990433:-	8181
SAMPLE_091930	FRAG_091930	hg19:14:131553315-131638288:-	84974
SAMPLE_091931	FRAG_091931	hg38:19:43205782-43219734:+	13953
SAMPLE_091932	FRAG_091932	hg19:18:167185246-167271143:+	85898
SAMPLE_091933	FRAG_091933	hg38:2:28797010-28844559:+	47550
SAMPLE_091934	FRAG_091934	hg19:18:158269060-158294728:+	25669
SAMPLE_091935	FRAG_091935	hg38:9:67007882-67042260:-	34379
SAMPLE_091936	FRAG_091936	hg19:4:37231253-37269021:+	37769
SAMPLE_091937	FRAG_091937	hg38:10:39566120-39591717:+	25598
SAMPLE_091938	FRAG_091938	hg19:17:95174590-95235345:-	60756
SAMPLE_091939	FRAG_091939	hg38:13:105033023-105105674:+	72652
SAMPLE_091940	FRAG_091940	hg19:X:112726249-112773822:-	47574
SAMPLE_091941	FRAG_091941	hg38:18:194457860-194540194:-	82335
SAMPLE_091942	FRAG_091942	hg19:10:12319440-12407880:-	88441
SAMPLE_091943	FRAG_091943	hg38:Y:53005367-53033557:-	28191
SAMPLE_091944	FRAG_091944	hg19:13:93127922-93197955:+	70034
SAMPLE_091945	FRAG_091945	hg38:8:158360439-158431601:+	71163
SAMPLE_091946	FRAG_091946	hg19:5:72664826-72729884:-	65059
SAMPLE_091947	FRAG_091947	hg38:18:58312812-58369532:+	56721
SAMPLE_091948	FRAG_091948	hg19:1:6459544-6525413:-	65870
SAMPLE_091949	FRAG_091949	hg38:20:11298446-11300457:+	2012
SAMPLE_091950	FRAG_091950	hg19:4:63314221-63320598:+	6378
SAMPLE_091951	FRAG_091951	hg38:6:170421584-170492659:+	71076
SAMPLE_091952	FRAG_091952	hg19:15:52417569-52488155:-	70587
SAMPLE_091953	FRAG_091953	hg38:3:48468084-48486987:-	18904
SAMPLE_091954	FRAG_091954	hg19:18:141973431-142042431:-	69001
SAMPLE_091955	FRAG_091955	hg38:9:113871573-113923335:-	51763
SAMPLE_091956	FRAG_091956	hg19:19:50735310-50814711:-	79402
SAMPLE_091957	FRAG_091957	hg38:4:170053592-170142888:-	89297
SAMPLE_091958	FRAG_091958	hg19:2:73858556-73953832:-	95277
SAMPLE_091959	FRAG_091959	hg38:12:96761681-96780146:-	18466
SAMPLE_091960	FRAG_091960	hg19:15:18696084-18762708:+	66625
SAMPLE_091961	FRAG_091961	hg38:X:108666541-108715845:-	49305
SAMPLE_091962	FRAG_091962	hg19:X:28498391-28537541:-	39151
SAMPLE_091963	FRAG_091963	hg38:7:138325938-138355470:+	29533
SAMPLE_091964	FRAG_091964	hg19:5:23656025-23692313:+	36289
SAMPLE_091965	FRAG_091965	hg38:8:146034201-146083056:+	48856
SAMPLE_091966	FRAG_091966	hg19:16:156861874-156888219:-	26346
SAMPLE_091967	FRAG_091967	hg38:2:19349344-19432063:-	82720
SAMPLE_091968	FRAG_091968	hg19:5:59299575-59372387:+	72813
SAMPLE_091969	FRAG_091969	hg38:2:88357058-88374293:-	17236
SAMPLE_091970	FRAG_091970	hg19:13:181510791-181578708:+	67918
SAMPLE_091971	FRAG_091971	hg38:2:44489915-44578633:+	88719
SAMPLE_091972	FRAG_091972	hg19:6:112442692-112510811:-	68120
SAMPLE_091973	FRAG_091973	hg38:1:28783757-28849886:+	66130
SAMPLE_091974	FRAG_091974	hg19:7:123131073-123164590:-	33518
SAMPLE_091975	FRAG_091975	hg38:13:190682931-190683894:-	964
SAMPLE_091976	FRAG_091976	hg19:4:159769421-159831190:-	61770
SAMPLE_091977	FRAG_091977	hg38:11:169000643-169008656:+	8014
SAMPLE_091978	FRAG_091978	hg19:X:185862737-185873607:+	10871
SAMPLE_091979	FRAG_091979	hg38:18:181388278-181416458:+	28181
SAMPLE_091980	FRAG_091980	hg19:15:111417823-111430382:+	12560
SAMPLE_091981	FRAG_091981	hg38:8:169987480-170024330:-	36851
SAMPLE_091982	FRAG_091982	hg19:14:127986683-128067578:+	80896
SAMPLE_091983	FRAG_091983	hg38:9:47167460-47186862:-	19403
SAMPLE_091984	FRAG_091984	hg19:2:198812798-198871889:-	59092
SAMPLE_091985	FRAG_091985	hg38:15:96595433-96665203:-	69771
SAMPLE_091986	FRAG_091986	hg19:5:194888516-194954038:+	65523
SAMPLE_091987	FRAG_091987	hg38:18:93334302-93357645:+	23344
SAMPLE_091988	FRAG_091988	hg19:21:15269161-15319362:-	50202
SAMPLE_091989	FRAG_091989	hg38:5:124231949-124326643:-	94695
SAMPLE_091990	FRAG_091990	hg19:2:120988603-121036821:+	48219
SAMPLE_091991	FRAG_091991	hg38:16:135895144-135911417:-	16274
SAMPLE_091992	FRAG_091992	hg19:8:164058148-164097300:+	39153
SAMPLE_091993	FRAG_091993	hg38:10:78853917-78899768:-	45852
SAMPLE_091994	FRAG_091994	hg19:15:24675408-24739291:-	63884
SAMPLE_091995	FRAG_091995	hg38:17:14975370-14985363:+	9994
SAMPLE_091996	FRAG_091996	hg19:19:96877849-96930499:+	52651
SAMPLE_091997	FRAG_091997	hg38:1:57586872-57602148:+	15277
SAMPLE_091998	FRAG_091998	hg19:8:191810046-191839872:+	29827
SAMPLE_091999	FRAG_091999	hg38:17:150718926-150720048:+	1123
SAMPLE_092000	FRAG_092000	hg19:5:155433945-155506836:-	72892
SAMPLE_092001	FRAG_092001	hg38:19:154953093-155013493:+	60401
SAMPLE_092002	FRAG_092002	hg19:9:195837897-195902390:+	64494
SAMPLE_092003	FRAG_092003	hg38:12:103980370-104044553:+	64184
SAMPLE_092004	FRAG_092004	hg19:5:24496395-24505803:-	9409
SAMPLE_092005	FRAG_092005	hg38:12:146883749-146952210:+	68462
SAMPLE_092006	FRAG_092006	hg19:1:14572256-14578629:+	6374
SAMPLE_092007	FRAG_092007	hg38:15:154117229-154201481:-	84253
SAMPLE_092008	FRAG_092008	hg19:12:161965733-161979656:+	13924
SAMPLE_092009	FRAG_092009	hg38:22:22318253-22341264:-	23012
SAMPLE_092010	FRAG_092010	hg19:16:35478331-35483065:-	4735
SAMPLE_092011	FRAG_092011	hg38:17:9095246-9193565:+	98320
SAMPLE_092012	FRAG_092012	hg19:12:72730040-72824464:-	94425
SAMPLE_092013	FRAG_092013	hg38:9:176019394-176084790:+	65397
SAMPLE_092014	FRAG_092014	hg19:6:24340127-24357161:+	17035
SAMPLE_092015	FRAG_092015	hg38:16:115032333-115130055:-	97723
SAMPLE_092016	FRAG_092016	hg19:6:98655267-98679546:+	24280
SAMPLE_092017	FRAG_092017	hg38:20:61510621-61584534:+	73914
SAMPLE_092018	FRAG_092018	hg19:16:113360568-113387421:-	26854
SAMPLE_092019	FRAG_092019	hg38:18:21375661-21397938:+	22278
SAMPLE_092020	FRAG_092020	hg19:14:147142677-147184703:-	42027
SAMPLE_092021	FRAG_092021	hg38:X:33743949-33776522:+	32574
SAMPLE_092022	FRAG_092022	hg19:1:92562179-92612916:-	50738
SAMPLE_092023	FRAG_092023	hg38:16:24911935-24955799:+	43865
SAMPLE_092024	FRAG_092024	hg19:19:167940965-167996012:+	55048
SAMPLE_092025	FRAG_092025	hg38:3:171571200-171631205:-	60006
SAMPLE_092026	FRAG_092026	hg19:19:198635527-198723594:-	88068
SAMPLE_092027	FRAG_092027	hg38:1:32785170-32862663:+	77494
SAMPLE_092028	FRAG_092028	hg19:7:44267963-44354817:+	86855
SAMPLE_092029	FRAG_092029	hg38:X:179860009-179868070:+	8062
SAMPLE_092030	FRAG_092030	hg19:3:50997627-51013299:-	15673
SAMPLE_092031	FRAG_092031	hg38:19:76556729-76632426:+	75698
SAMPLE_092032	FRAG_092032	hg19:1:122667262-122678400:+	11139
SAMPLE_092033	FRAG_092033	hg38:11:75614563-75643154:-	28592
SAMPLE_092034	FRAG_092034	hg19:18:165134494-165232944:+	98451
SAMPLE_092035	FRAG_092035	hg38:11:14351249-14375366:+	24118
SAMPLE_092036	FRAG_092036	hg19:21:191807705-191842553:-	34849
SAMPLE_092037	FRAG_092037	hg38:1:68170394-68219457:+	49064
SAMPLE_092038	FRAG_092038	hg19:14:160136340-160172181:+	35842
SAMPLE_092039	FRAG_092039	hg38:19:177700832-177792793:-	91962
SAMPLE_092040	FRAG_092040	hg19:15:135989355-136076905:+	87551
SAMPLE_092041	FRAG_092041	hg38:21:198843751-198936891:-	93141
SAMPLE_092042	FRAG_092042	hg19:21:106688359-106707557:-	19199
SAMPLE_092043	FRAG_092043	hg38:6:77059168-77134743:+	75576
SAMPLE_092044	FRAG_092044	hg19:10:10479917-10484615:-	4699
SAMPLE_092045	FRAG_092045	hg38:22:77348938-77370405:-	21468
SAMPLE_092046	FRAG_092046	hg19:7:50514006-50560871:-	46866
SAMPLE_092047	FRAG_092047	hg38:4:94955358-95037049:+	81692
SAMPLE_092048	FRAG_092048	hg19:11:122729208-122796401:-	67194
SAMPLE_092049	FRAG_092049	hg38:18:15868787-15877353:-	8567
SAMPLE_092050	FRAG_092050	hg19:7:68485443-68496137:-	10695
SAMPLE_092051	FRAG_092051	hg38:6:155174501-155200142:+	25642
SAMPLE_092052	FRAG_092052	hg19:21:117721582-117736817:+	15236
SAMPLE_092053	FRAG_092053	hg38:19:120637781-120664277:+	26497
SAMPLE_092054	FRAG_092054	hg19:14:164498307-164509872:+	11566
SAMPLE_092055	FRAG_092055	hg38:8:105839959-105846880:+	6922
SAMPLE_092056	FRAG_092056	hg19:12:160993733-161081228:-	87496
SAMPLE_092057	FRAG_092057	hg38:6:123146064-123238499:+	92436
SAMPLE_092058	FRAG_092058	hg19:13:39551202-39642886:-	91685
SAMPLE_092059	FRAG_092059	hg38:3:43153726-43228162:-	74437
SAMPLE_092060	FRAG_092060	hg19:22:153882285-153911798:-	29514
SAMPLE_092061	FRAG_092061	hg38:19:68653335-68748639:-	95305
SAMPLE_092062	FRAG_092062	hg19:3:102469663-102498013:-	28351
SAMPLE_092063	FRAG_092063	hg38:12:101626766-101643896:-	17131
SAMPLE_092064	FRAG_092064	hg19:6:12124084-12221905:+	97822
SAMPLE_092065	FRAG_092065	hg38:15:44614355-44639170:+	24816
SAMPLE_092066	FRAG_092066	hg19:3:22545635-22621302:-	75668
SAMPLE_092067	FRAG_092067	hg38:3:109925510-109936407:+	10898
SAMPLE_092068	FRAG_092068	hg19:Y:142507709-142554765:+	47057
SAMPLE_092069	FRAG_092069	hg38:6:62347332-62370876:+	23545
SAMPLE_092070	FRAG_092070	hg19:14:123318248-123372826:+	54579
SAMPLE_092071	FRAG_092071	hg38:Y:162280425-162355055:+	74631
SAMPLE_092072	FRAG_092072	hg19:18:65636937-65647198:-	10262
SAMPLE_092073	FRAG_092073	hg38:10:163505911-163577649:+	71739
SAMPLE_092074	FRAG_092074	hg19:22:134908332-134979177:-	70846
SAMPLE_092075	FRAG_092075	hg38:6:61048568-61128960:+	80393
SAMPLE_092076	FRAG_092076	hg19:20:102977905-102996724:+	18820
SAMPLE_092077	FRAG_092077	hg38:19:13391562-13414444:-	22883
SAMPLE_092078	FRAG_092078	hg19:2:141080689-141106906:-	26218
SAMPLE_092079	FRAG_092079	hg38:20:40249152-40327300:-	78149
SAMPLE_092080	FRAG_092080	hg19:16:131299670-131311775:+	12106
SAMPLE_092081	FRAG_092081	hg38:1:100626172-100639029:+	12858
SAMPLE_092082	FRAG_092082	hg19:14:44721995-44731978:-	9984
SAMPLE_092083	FRAG_092083	hg38:2:198498005-198535967:-	37963
SAMPLE_092084	FRAG_092084	hg19:22:182485754-182518669:+	32916
SAMPLE_092085	FRAG_092085	hg38:22:178454651-178473698:+	19048
SAMPLE_092086	FRAG_092086	hg19:22:51584278-51623739:-	39462
SAMPLE_092087	FRAG_092087	hg38:8:191206503-191302589:+	96087
SAMPLE_092088	FRAG_092088	hg19:16:62953927-63018946:-	65020
SAMPLE_092089	FRAG_092089	hg38:7:39238073-39318925:-	80853
SAMPLE_092090	FRAG_092090	hg19:16:159036017-159061100:-	25084
SAMPLE_092091	FRAG_092091	hg38:9:54411128-54504739:-	93612
SAMPLE_092092	FRAG_092092	hg19:13:44146837-44155499:-	8663
SAMPLE_092093	FRAG_092093	hg38:12:119472267-119529725:-	57459
SAMPLE_092094	FRAG_092094	hg19:18:101343208-101406792:-	63585
SAMPLE_092095	FRAG_092095	hg38:22:134783564-134832652:+	49089
SAMPLE_092096	FRAG_092096	hg19:18:1613589-1698183:-	84595
SAMPLE_092097	FRAG_092097	hg38:22:1015002-1078099:+	63098
SAMPLE_092098	FRAG_092098	hg19:5:35184453-35208728:+	24276
SAMPLE_092099	FRAG_092099	hg38:10:91868620-91875759:-	7140
SAMPLE_092100	FRAG_092100	hg19:17:177738793-177809422:-	70630
SAMPLE_092101	FRAG_092101	hg38:X:56365354-56395533:+	30180
SAMPLE_092102	FRAG_092102	hg19:5:4719987-4789224:-	69238
SAMPLE_092103	FRAG_092103	hg38:4:56776270-56776795:-	526
SAMPLE_092104	FRAG_092104	hg19:Y:175227129-175250112:+	22984
SAMPLE_092105	FRAG_092105	hg38:1:92257550-92281920:-	24371
SAMPLE_092106	FRAG_092106	hg19:2:107008745-107092202:-	83458
SAMPLE_092107	FRAG_092107	hg38:10:146397529-146399730:+	2202
SAMPLE_092108	FRAG_092108	hg19:15:144363725-144450954:-	87230
SAMPLE_092109	FRAG_092109	hg38:18:41248346-41270819:+	22474
SAMPLE_092110	FRAG_092110	hg19:13:16422968-16448173:+	25206
SAMPLE_092111	FRAG_092111	hg38:12:47893972-47910125:-	16154
SAMPLE_092112	FRAG_092112	hg19:9:16006635-16008218:-	1584
SAMPLE_092113	FRAG_092113	hg38:2:13442769-13511214:-	68446
SAMPLE_092114	FRAG_092114	hg19:8:43660946-43670778:+	9833
SAMPLE_092115	FRAG_092115	hg38:16:190325402-190326858:+	1457
SAMPLE_092116	FRAG_092116	hg19:6:128273029-128320368:-	47340
SAMPLE_092117	FRAG_092117	hg38:Y:192739513-192793350:+	53838
SAMPLE_092118	FRAG_092118	hg19:13:65466914-65544672:+	77759
SAMPLE_092119	FRAG_092119	hg38:9:69211303-69234184:+	22882
SAMPLE_092120	FRAG_092120	hg19:Y:49715622-49739035:-	23414
SAMPLE_092121	FRAG_092121	hg38:15:61934037-61949745:-	15709
SAMPLE_092122	FRAG_092122	hg19:2:10991219-11003004:+	11786
SAMPLE_092123	FRAG_092123	hg38:1:78558306-78570778:+	12473
SAMPLE_092124	FRAG_092124	hg19:13:41774809-41834971:+	60163
SAMPLE_092125	FRAG_092125	hg38:7:14882414-14897778:+	15365
SAMPLE_092126	FRAG_092126	hg19:15:31008548-31039288:+	30741
SAMPLE_092127	FRAG_092127	hg38:4:113658568-113672453:-	13886
SAMPLE_092128	FRAG_092128	hg19:21:172528321-172604596:+	76276
SAMPLE_092129	FRAG_092129	hg38:3:168466181-168488524:+	22344
SAMPLE_092130	FRAG_092130	hg19:16:108208252-108291262:-	83011
SAMPLE_092131	FRAG_092131	hg38:20:1479282-1546066:+	66785
SAMPLE_092132	FRAG_092132	hg19:Y:48627714-48679524:+	51811
SAMPLE_092133	FRAG_092133	hg38:9:29418976-29470542:+	51567
SAMPLE_092134	FRAG_092134	hg19:18:47326870-47366706:+	39837
SAMPLE_092135	FRAG_092135	hg38:6:104314973-104351278:+	36306
SAMPLE_092136	FRAG_092136	hg19:X:10361281-10422250:+	60970
SAMPLE_092137	FRAG_092137	hg38:13:124397455-124485752:+	88298
SAMPLE_092138	FRAG_092138	hg19:10:142486509-142560586:+	74078
SAMPLE_092139	FRAG_092139	hg38:13:196450847-196476890:-	26044
SAMPLE_092140	FRAG_092140	hg19:2:82720005-82776250:+	56246
SAMPLE_092141	FRAG_092141	hg38:10:56106440-56171511:+	65072
SAMPLE_092142	FRAG_092142	hg19:4:63916330-63973769:+	57440
SAMPLE_092143	FRAG_092143	hg38:6:115232601-115308593:-	75993
SAMPLE_092144	FRAG_092144	hg19:8:167233275-167247147:-	13873
SAMPLE_092145	FRAG_092145	hg38:18:45138428-45225673:+	87246
SAMPLE_092146	FRAG_092146	hg19:X:121176295-121177559:+	1265
SAMPLE_092147	FRAG_092147	hg38:1:49757891-49783928:+	26038
SAMPLE_092148	FRAG_092148	hg19:4:89540693-89582840:+	42148
SAMPLE_092149	FRAG_092149	hg38:5:98697129-98698211:-	1083
SAMPLE_092150	FRAG_092150	hg19:X:187125613-187163369:-	37757
SAMPLE_092151	FRAG_092151	hg38:19:171890374-171953040:+	62667
SAMPLE_092152	FRAG_092152	hg19:11:17152247-17226217:+	73971
SAMPLE_092153	FRAG_092153	hg38:X:145156581-145177617:-	21037
SAMPLE_092154	FRAG_092154	hg19:14:78283483-78318038:+	34556
SAMPLE_092155	FRAG_092155	hg38:21:199428003-199486785:+	58783
SAMPLE_092156	FRAG_092156	hg19:X:35761082-35834978:+	73897
SAMPLE_092157	FRAG_092157	hg38:6:46921948-46983828:+	61881
SAMPLE_092158	FRAG_092158	hg19:16:165944695-166000404:+	55710
SAMPLE_092159	FRAG_092159	hg38:Y:138017658-138067948:-	50291
SAMPLE_092160	FRAG_092160	hg19:3:185622762-185716920:-	94159
SAMPLE_092161	FRAG_092161	hg38:3:115111381-115116064:-	4684
SAMPLE_092162	FRAG_092162	hg19:15:157811937-157870479:+	58543
SAMPLE_092163	FRAG_092163	hg38:11:195601889-195639734:+	37846
SAMPLE_092164	FRAG_092164	hg19:4:84863072-84894104:-	31033
SAMPLE_092165	FRAG_092165	hg38:16:34520966-34615381:+	94416
SAMPLE_092166	FRAG_092166	hg19:3:175063089-175144682:-	81594
SAMPLE_092167	FRAG_092167	hg38:1:47416963-47471992:-	55030
SAMPLE_092168	FRAG_092168	hg19:3:126816157-126856959:+	40803
SAMPLE_092169	FRAG_092169	hg38:22:145317207-145390123:+	72917
SAMPLE_092170	FRAG_092170	hg19:6:149931162-149949516:+	18355
SAMPLE_092171	FRAG_092171	hg38:22:142168170-142256565:+	88396
SAMPLE_092172	FRAG_092172	hg19:5:186461921-186488613:+	26693
SAMPLE_092173	FRAG_092173	hg38:2:100486535-100499748:-	13214
SAMPLE_092174	FRAG_092174	hg19:4:36996475-37006262:-	9788
SAMPLE_092175	FRAG_092175	hg38:1:30152135-30247315:+	95181
SAMPLE_092176	FRAG_092176	hg19:19:196651152-196682487:-	31336
SAMPLE_092177	FRAG_092177	hg38:13:125932382-125965916:-	33535
SAMPLE_092178	FRAG_092178	hg19:X:177440173-177461839:+	21667
SAMPLE_092179	FRAG_092179	hg38:17:5418719-5486523:-	67805
SAMPLE_092180	FRAG_092180	hg19:11:184011180-184018491:-	7312
SAMPLE_092181	FRAG_092181	hg38:21:23932928-23970480:-	37553
SAMPLE_092182	FRAG_092182	hg19:13:96175026-96220078:+	45053
SAMPLE_092183	FRAG_092183	hg38:19:63265072-63355301:+	90230
SAMPLE_092184	FRAG_092184	hg19:20:123088287-123104488:+	16202
SAMPLE_092185	FRAG_092185	hg38:1:194676272-194749425:-	73154
SAMPLE_092186	FRAG_092186	hg19:14:120979680-121036905:-	57226
SAMPLE_092187	FRAG_092187	hg38:5:20564697-20640391:+	75695
SAMPLE_092188	FRAG_092188	hg19:15:153540733-153586100:-	45368
SAMPLE_092189	FRAG_092189	hg38:17:67180429-67222043:-	41615
SAMPLE_092190	FRAG_092190	hg19:4:149328525-149355540:-	27016
SAMPLE_092191	FRAG_092191	hg38:1:128335156-128406766:+	71611
SAMPLE_092192	FRAG_092192	hg19:1:150427874-150491734:+	63861
SAMPLE_092193	FRAG_092193	hg38:10:157653205-157680740:+	27536
SAMPLE_092194	FRAG_092194	hg19:8:171584293-171636325:+	52033
SAMPLE_092195	FRAG_092195	hg38:13:10234908-10306105:-	71198
SAMPLE_092196	FRAG_092196	hg19:16:8416295-8438935:-	22641
SAMPLE_092197	FRAG_092197	hg38:21:159745752-159751439:+	5688
SAMPLE_092198	FRAG_092198	hg19:12:75895224-75945178:-	49955
SAMPLE_092199	FRAG_092199	hg38:8:169401263-169486179:-	84917
SAMPLE_092200	FRAG_092200	hg19:22:54243997-54262197:-	18201
SAMPLE_092201	FRAG_092201	hg38:Y:121744742-121749045:+	4304
SAMPLE_092202	FRAG_092202	hg19:12:164838800-164875043:+	36244
SAMPLE_092203	FRAG_092203	hg38:X:160706265-160727399:+	21135
SAMPLE_092204	FRAG_092204	hg19:14:36174968-36239639:-	64672
SAMPLE_092205	FRAG_092205	hg38:16:139193535-139219489:+	25955
SAMPLE_092206	FRAG_092206	hg19:21:144072112-144121460:-	49349
SAMPLE_092207	FRAG_092207	hg38:1:109320384-109394207:+	73824
SAMPLE_092208	FRAG_092208	hg19:13:50787699-50820972:-	33274
SAMPLE_092209	FRAG_092209	hg38:10:36087315-36133772:-	46458
SAMPLE_092210	FRAG_092210	hg19:13:120052687-120130641:+	77955
SAMPLE_092211	FRAG_092211	hg38:X:177116276-177168323:-	52048
SAMPLE_092212	FRAG_092212	hg19:17:68087943-68095907:-	7965
SAMPLE_092213	FRAG_092213	hg38:7:164247270-164271643:+	24374
SAMPLE_092214	FRAG_092214	hg19:9:44987141-45060577:+	73437
SAMPLE_092215	FRAG_092215	hg38:22:139274931-139303919:+	28989
SAMPLE_092216	FRAG_092216	hg19:17:73885623-73962756:+	77134
SAMPLE_092217	FRAG_092217	hg38:20:76570865-76654322:-	83458
SAMPLE_092218	FRAG_092218	hg19:Y:118381696-118446412:-	64717
SAMPLE_092219	FRAG_092219	hg38:22:183829153-183876687:+	47535
SAMPLE_092220	FRAG_092220	hg19:2:160743035-160792294:-	49260
SAMPLE_092221	FRAG_092221	hg38:19:110347544-110412575:+	65032
SAMPLE_092222	FRAG_092222	hg19:4:161428717-161512440:-	83724
SAMPLE_092223	FRAG_092223	hg38:22:167882281-167946757:-	64477
SAMPLE_092224	FRAG_092224	hg19:8:196002514-196063849:+	61336
SAMPLE_092225	FRAG_092225	hg38:14:45552502-45631028:-	78527
SAMPLE_092226	FRAG_092226	hg19:21:185705636-185759389:-	53754
SAMPLE_092227	FRAG_092227	hg38:6:123532502-123612179:+	79678
SAMPLE_092228	FRAG_092228	hg19:11:195982758-196014436:-	31679
SAMPLE_092229	FRAG_092229	hg38:4:86568315-86570995:-	2681
SAMPLE_092230	FRAG_092230	hg19:20:199695663-199777461:-	81799
SAMPLE_092231	FRAG_092231	hg38:10:33824933-33884392:-	59460
SAMPLE_092232	FRAG_092232	hg19:2:99321945-99416717:-	94773
SAMPLE_092233	FRAG_092233	hg38:1:63537405-63561195:-	23791
SAMPLE_092234	FRAG_092234	hg19:2:27080851-27158980:+	78130
SAMPLE_092235	FRAG_092235	hg38:6:60891934-60951303:+	59370
SAMPLE_092236	FRAG_092236	hg19:14:199656477-199715995:+	59519
SAMPLE_092237	FRAG_092237	hg38:14:28735070-28827235:+	92166
SAMPLE_092238	FRAG_092238	hg19:Y:116676928-116740829:+	63902
SAMPLE_092239	FRAG_092239	hg38:6:103646845-103733008:+	86164
SAMPLE_092240	FRAG_092240	hg19:3:32067410-32088722:-	21313
SAMPLE_092241	FRAG_092241	hg38:12:43201680-43262740:-	61061
SAMPLE_092242	FRAG_092242	hg19:7:130438979-130458601:+	19623
SAMPLE_092243	FRAG_092243	hg38:22:52235833-52306513:+	70681
SAMPLE_092244	FRAG_092244	hg19:6:61670531-61687218:-	16688
SAMPLE_092245	FRAG_092245	hg38:17:152677460-152689155:+	11696
SAMPLE_092246	FRAG_092246	hg19:X:22880999-22883878:-	2880
SAMPLE_092247	FRAG_092247	hg38:4:163934443-164017967:-	83525
SAMPLE_092248	FRAG_092248	hg19:X:2251947-2261742:+	9796
SAMPLE_092249	FRAG_092249	hg38:3:176337613-176410949:-	73337
SAMPLE_092250	FRAG_092250	hg19:8:42941071-42953198:-	12128
SAMPLE_092251	FRAG_092251	hg38:11:196074412-196114332:+	39921
SAMPLE_092252	FRAG_092252	hg19:19:187618635-187684890:+	66256
SAMPLE_092253	FRAG_092253	hg38:17:70442223-70506955:+	64733
SAMPLE_092254	FRAG_092254	hg19:Y:28073708-28081221:+	7514
SAMPLE_092255	FRAG_092255	hg38:21:119184846-119224007:+	39162
SAMPLE_092256	FRAG_092256	hg19:X:116853003-116915236:-	62234
SAMPLE_092257	FRAG_092257	hg38:12:61807849-61833738:+	25890
SAMPLE_092258	FRAG_092258	hg19:10:119289014-119356255:-	67242
SAMPLE_092259	FRAG_092259	hg38:16:125238675-125335330:-	96656
SAMPLE_092260	FRAG_092260	hg19:19:37735822-37793212:-	57391
SAMPLE_092261	FRAG_092261	hg38:14:137737620-137783908:-	46289
SAMPLE_092262	FRAG_092262	hg19:19:81704402-81718687:-	14286
SAMPLE_092263	FRAG_092263	hg38:14:125670439-125769749:+	99311
SAMPLE_092264	FRAG_092264	hg19:13:48055847-48096355:-	40509
SAMPLE_092265	FRAG_092265	hg38:17:60975150-60992530:-	17381
SAMPLE_092266	FRAG_092266	hg19:18:3297226-3379010:+	81785
SAMPLE_092267	FRAG_092267	hg38:13:83411602-83448160:+	36559
SAMPLE_092268	FRAG_092268	hg19:11:53236731-53302841:-	66111
SAMPLE_092269	FRAG_092269	hg38:Y:11840252-11867216:+	26965
SAMPLE_092270	FRAG_092270	hg19:9:86399336-86401375:-	2040
SAMPLE_092271	FRAG_092271	hg38:17:153703280-153784608:-	81329
SAMPLE_092272	FRAG_092272	hg19:10:62726224-62816512:+	90289
SAMPLE_092273	FRAG_092273	hg38:X:195588836-195674558:+	85723
SAMPLE_092274	FRAG_092274	hg19:1:89554913-89610820:-	55908
SAMPLE_092275	FRAG_092275	hg38:8:91823542-91837808:+	14267
SAMPLE_092276	FRAG_092276	hg19:8:26601394-26681885:-	80492
SAMPLE_092277	FRAG_092277	hg38:6:28409817-28451670:+	41854
